Date,Close
11/14/2018,150.44
11/15/2018,156.22
11/16/2018,154.1
11/19/2018,149.53
11/20/2018,145.98
11/21/2018,149.41
11/23/2018,150.33
11/26/2018,156.01
11/27/2018,156.46
11/28/2018,159.34
11/29/2018,156.28
11/30/2018,160.86
12/3/2018,163.74
12/4/2018,158.34
12/6/2018,155.83
12/7/2018,153.06
12/10/2018,151.43
12/11/2018,151.83
12/12/2018,151.5
12/13/2018,151.48
12/14/2018,149
12/17/2018,143.98
12/18/2018,140.82
12/19/2018,137.14
12/20/2018,135.11
12/21/2018,132
12/24/2018,131.89
12/26/2018,138
12/27/2018,138.45
12/28/2018,139.09
12/31/2018,137.07
1/2/2019,136.7
1/3/2019,130.6
1/4/2019,139.75
1/7/2019,143.1
1/8/2019,146.79
1/9/2019,151.92
1/10/2019,151.69
1/11/2019,151.32
1/14/2019,149.27
1/15/2019,150.88
1/16/2019,154.84
1/17/2019,155.97
1/18/2019,157.02
1/22/2019,152.15
1/23/2019,152.03
1/24/2019,155.86
1/25/2019,159.21
1/28/2019,158.92
1/29/2019,156.88
1/30/2019,166.82
1/31/2019,168.49
2/1/2019,167.97
2/4/2019,166.7
2/5/2019,171.83
2/6/2019,171.52
2/7/2019,166.96
2/8/2019,167.36
2/11/2019,167.45
2/12/2019,168.71
2/13/2019,169.4
2/14/2019,168.38
2/15/2019,166.15
2/19/2019,170.18
2/20/2019,170.71
2/21/2019,171.66
2/22/2019,176.92
2/25/2019,183.25
2/26/2019,183.54
2/27/2019,184.58
2/28/2019,183.03
3/1/2019,183.88
3/4/2019,187.25
3/5/2019,185
3/6/2019,184.17
3/7/2019,177.32
3/8/2019,175.03
3/11/2019,180.41
3/12/2019,180.63
3/13/2019,180.7
3/14/2019,180.36
3/15/2019,180.97
3/18/2019,181.83
3/19/2019,182.14
3/20/2019,181.28
3/21/2019,181.5
3/22/2019,176.26
3/25/2019,178.77
3/26/2019,178.08
3/27/2019,177.03
3/28/2019,177.73
3/29/2019,182.45
4/1/2019,180.89
4/2/2019,181.74
4/3/2019,178.32
4/4/2019,181.07
4/5/2019,185.35
4/8/2019,186.5
4/9/2019,187.19
4/10/2019,186.19
4/11/2019,184.98
4/12/2019,188.91
4/15/2019,183.07
4/16/2019,185.78
4/17/2019,187.55
4/18/2019,186.94
4/22/2019,185.38
4/23/2019,187.29
4/24/2019,185.67
4/25/2019,187.88
4/26/2019,187.09
4/29/2019,186.94
4/30/2019,185.57
5/1/2019,189.31
5/2/2019,190.39
5/3/2019,195.21
5/6/2019,188.24
5/7/2019,181.43
5/8/2019,179.59
5/9/2019,179.04
5/10/2019,178
5/13/2019,170.01
5/14/2019,174.84
5/15/2019,177.6
5/16/2019,175.57
5/17/2019,169.57
5/20/2019,160.65
5/21/2019,163.43
5/22/2019,158.83
5/23/2019,156
5/24/2019,155
5/28/2019,154.81
5/29/2019,152.48
5/30/2019,151.07
5/31/2019,149.26
6/3/2019,149.91
6/4/2019,154.15
6/5/2019,151.65
6/6/2019,151.5
6/7/2019,154.23
6/10/2019,159.85
6/11/2019,162.65
6/12/2019,160.04
6/13/2019,160.33
6/14/2019,158.1
6/17/2019,159.91
6/18/2019,165.51
6/19/2019,165.46
6/20/2019,168.25
6/21/2019,167.55
6/24/2019,168.1
6/25/2019,165.8
6/26/2019,168.99
6/27/2019,170.9
6/28/2019,169.45
7/1/2019,175.05
7/2/2019,175.45
7/3/2019,174.67
7/5/2019,173.3
7/8/2019,168.45
7/9/2019,168.8
7/10/2019,166.93
7/11/2019,166.55
7/12/2019,169.07
7/15/2019,173.5
7/16/2019,174.19
7/17/2019,174.82
7/18/2019,172.8
7/19/2019,172.99
7/22/2019,174
7/23/2019,178.09
7/24/2019,178.67
7/25/2019,177.29
7/26/2019,178.74
7/29/2019,177.02
7/30/2019,174.1
7/31/2019,173.11
8/1/2019,165.65
8/2/2019,161
8/5/2019,153.67
8/6/2019,157.43
8/7/2019,159.17
8/8/2019,162.22
8/9/2019,159.12
8/12/2019,159.31
8/13/2019,164.03
8/14/2019,162.06
8/15/2019,166.97
8/16/2019,174.6
8/19/2019,178.28
8/20/2019,177.21
8/21/2019,175.24
8/22/2019,171.91
8/23/2019,164.54
8/26/2019,165.9
8/27/2019,166.2
8/28/2019,167.48
8/29/2019,172.81
8/30/2019,175.03
9/3/2019,172.41
9/4/2019,174.33
9/5/2019,178.94
9/6/2019,176.69
9/9/2019,177.78
9/10/2019,174.99
9/11/2019,176.09
9/12/2019,178.24
9/13/2019,179.17
9/16/2019,177.07
9/17/2019,179
9/18/2019,180
9/19/2019,180.46
9/20/2019,182.51
9/23/2019,176.98
9/24/2019,171.55
9/25/2019,176.66
9/26/2019,175
9/27/2019,165.98
9/30/2019,167.23
10/1/2019,165.15
10/2/2019,165.77
10/3/2019,169.48
10/4/2019,170.34
10/7/2019,168.32
10/8/2019,161.93
10/9/2019,165.19
10/10/2019,166.07
10/11/2019,172.94
10/14/2019,171.16
10/15/2019,175.29
10/16/2019,177.12
10/17/2019,176.85
10/18/2019,169.13
10/21/2019,173.52
10/22/2019,169.89
10/23/2019,169.92
10/24/2019,172.55
10/25/2019,174.31
10/28/2019,178.68
10/29/2019,176.89
10/30/2019,177.53
10/31/2019,176.67
11/1/2019,176.46
11/4/2019,179.69
11/5/2019,182
11/6/2019,184.16
11/7/2019,186.66
11/8/2019,187.16
11/11/2019,186.71
11/12/2019,186.97
11/13/2019,182.48
11/14/2019,182.8
11/15/2019,185.49
11/18/2019,184.61
11/19/2019,185.25
11/20/2019,182.35
11/21/2019,184.86
11/22/2019,186.78
11/25/2019,190.45
11/26/2019,194.7
11/27/2019,200.82
11/29/2019,200
12/2/2019,196.31
12/3/2019,194.9
12/4/2019,193.74
12/5/2019,200
12/6/2019,201.89
12/9/2019,198.74
12/10/2019,200.45
12/11/2019,204.64
12/12/2019,204.5
12/13/2019,204.91
12/16/2019,206.97
12/17/2019,208.18
12/18/2019,210
12/19/2019,210.13
12/20/2019,212.25
12/23/2019,214.83
12/24/2019,214.26
12/26/2019,216.38
12/27/2019,215.47
12/30/2019,212.91
12/31/2019,212.1
1/2/2020,219.77
1/3/2020,217
1/6/2020,216.64
1/7/2020,217.63
1/8/2020,218
1/9/2020,221.78
1/10/2020,223.83
1/13/2020,230.48
1/14/2020,226.49
1/15/2020,225.06
1/16/2020,223.94
1/17/2020,227.43
1/21/2020,222.26
1/22/2020,222.37
1/23/2020,219.13
1/24/2020,213.75
1/27/2020,205.47
1/28/2020,210.23
1/29/2020,212.02
1/30/2020,208.58
1/31/2020,206.59
2/3/2020,213.1
2/4/2020,222.88
2/5/2020,220.22
2/6/2020,220.9
2/7/2020,216.53
2/10/2020,215.77
2/11/2020,217.21
2/12/2020,224.31
2/13/2020,220.36
2/14/2020,219.63
2/18/2020,220.52
2/19/2020,222.14
2/20/2020,218.04
2/21/2020,212.59
2/24/2020,206.16
2/25/2020,205.61
2/26/2020,208.74
2/27/2020,205.03
2/28/2020,208
3/2/2020,210.98
3/3/2020,207.41
3/4/2020,211.96
3/5/2020,211.46
3/6/2020,204.64
3/9/2020,197.66
3/10/2020,206.39
3/11/2020,198.91
3/12/2020,185.1
3/13/2020,194
3/16/2020,178.85
3/17/2020,184.81
3/18/2020,180
3/19/2020,180.88
3/20/2020,181.3
3/23/2020,176.34
3/24/2020,185.75
3/25/2020,188.56
3/26/2020,195.32
3/27/2020,188.59
3/30/2020,191.27
3/31/2020,194.48
4/1/2020,187.56
4/2/2020,188.9
4/3/2020,187.11
4/6/2020,196.45
4/7/2020,198
4/8/2020,195.98
4/9/2020,196.37
4/13/2020,199.44
4/14/2020,204.78
4/15/2020,208.17
4/16/2020,212.66
4/17/2020,209.5
4/20/2020,212.13
4/21/2020,207.34
4/22/2020,209.96
4/23/2020,205.24
4/24/2020,204.36
4/27/2020,203.69
4/28/2020,201.15
4/29/2020,206.7
4/30/2020,202.67
5/1/2020,194.48
5/4/2020,191.15
5/5/2020,195.02
5/6/2020,195.17
5/7/2020,196.49
5/8/2020,201.19
5/11/2020,205.4
5/12/2020,200.31
5/13/2020,199.46
5/14/2020,201.3
5/15/2020,203.68
5/18/2020,215.28
5/19/2020,217.2
5/20/2020,216.79
5/21/2020,212.16
5/22/2020,199.7
5/26/2020,201.72
5/27/2020,201.18
5/28/2020,199.49
5/29/2020,207.39
6/1/2020,206.57
6/2/2020,214.33
6/3/2020,218.61
6/4/2020,218.04
6/5/2020,219.55
6/8/2020,219
6/9/2020,220.72
6/10/2020,223.68
6/11/2020,215.24
6/12/2020,217.64
6/15/2020,217.03
6/16/2020,222.62
6/17/2020,224.25
6/18/2020,223.54
6/19/2020,220.64
6/22/2020,221.41
6/23/2020,228.75
6/24/2020,226.22
6/25/2020,222.16
6/26/2020,215.71
6/29/2020,215.02
6/30/2020,215.7
7/1/2020,215.95
7/2/2020,223.6
7/6/2020,240
7/7/2020,236.51
7/8/2020,257.68
7/9/2020,261.58
7/10/2020,261.01
7/13/2020,251.67
7/14/2020,248.58
7/15/2020,249.21
7/16/2020,242.5
7/17/2020,247.14
7/20/2020,254.81
7/21/2020,257.9
7/22/2020,251.7
7/23/2020,251.88
7/24/2020,249
7/27/2020,250.86
7/28/2020,249.05
7/29/2020,252.45
7/30/2020,252.74
7/31/2020,251.02
8/3/2020,257.94
8/4/2020,262.2
8/5/2020,264.91
8/6/2020,265.68
8/7/2020,252.1
8/10/2020,248.13
8/11/2020,248.42
8/12/2020,255.19
8/13/2020,253.72
8/14/2020,253.97
8/17/2020,256.96
8/18/2020,259.2
8/19/2020,260.59
8/20/2020,257.97
8/21/2020,265.8
8/24/2020,276.02
8/25/2020,286
8/26/2020,291.96
8/27/2020,284.17
8/28/2020,289
8/31/2020,287.03
9/1/2020,298
9/2/2020,296.07
9/3/2020,282.5
9/4/2020,281.39
9/8/2020,270.02
9/9/2020,273.15
9/10/2020,267.55
9/11/2020,271.61
9/14/2020,274.1
9/15/2020,277.96
9/16/2020,278.14
9/17/2020,275.72
9/18/2020,272.41
9/21/2020,273.82
9/22/2020,275.29
9/23/2020,272.95
9/24/2020,269.73
9/25/2020,271.09
9/28/2020,276.01
9/29/2020,276.93
9/30/2020,293.98
10/1/2020,290.05
10/2/2020,288.17
10/5/2020,288.27
10/6/2020,292.39
10/7/2020,296.5
10/8/2020,300.54
10/9/2020,299.74
10/12/2020,306.34
10/13/2020,308.78
10/14/2020,301.04
10/15/2020,299.46
10/16/2020,307.31
10/19/2020,305.29
10/20/2020,309.81
10/21/2020,307.97
10/22/2020,306.28
10/23/2020,309.92
10/26/2020,306.87
10/27/2020,317.14
10/28/2020,307.94
10/29/2020,312.56
10/30/2020,304.69
11/2/2020,310.84
11/3/2020,285.57
11/4/2020,295.71
11/5/2020,287.75
11/6/2020,299.95
11/9/2020,290.53
11/10/2020,266.54
11/11/2020,265.65
11/12/2020,264.31
11/13/2020,260.84
11/16/2020,258.31
11/17/2020,256.8
11/18/2020,255.83
11/19/2020,259.89
11/20/2020,270.74
11/23/2020,270.11
11/24/2020,279.96
11/25/2020,277.72
11/27/2020,276.48
11/30/2020,263.36
12/1/2020,264.01
12/2/2020,261.32
12/3/2020,266.91
12/4/2020,267.25
12/7/2020,264
12/8/2020,266.09
12/9/2020,263.8
12/10/2020,264.87
12/11/2020,264.54
12/14/2020,256.03
12/15/2020,255.11
12/16/2020,261.89
12/17/2020,264.43
12/18/2020,260
12/21/2020,260.43
12/22/2020,255.83
12/23/2020,256.18
12/24/2020,222
12/28/2020,222.36
12/29/2020,236.26
12/30/2020,238.39
12/31/2020,232.73
1/4/2021,227.85
1/5/2021,240.4
1/6/2021,227.61
1/7/2021,226.9
1/8/2021,236.19
1/11/2021,227.37
1/12/2021,225.6
1/13/2021,235.3
1/14/2021,242.98
1/15/2021,243.46
1/19/2021,251.65
1/20/2021,265.49
1/21/2021,260
1/22/2021,258.62
1/25/2021,261.38
1/26/2021,265.92
1/27/2021,260.25
1/28/2021,260.76
1/29/2021,253.83
2/1/2021,264.69
2/2/2021,254.5
2/3/2021,263.43
2/4/2021,266.96
2/5/2021,265.67
2/8/2021,262.59
2/9/2021,266.49
2/10/2021,267.79
2/11/2021,268.93
2/12/2021,267.85
2/16/2021,270.7
2/17/2021,270.83
2/18/2021,264.51
2/19/2021,263.59
2/22/2021,254
2/23/2021,252.75
2/24/2021,250.34
2/25/2021,240.18
2/26/2021,237.76
3/1/2021,241.69
3/2/2021,234.42
3/3/2021,236.27
3/4/2021,230.5
3/5/2021,233.89
3/8/2021,226.69
3/9/2021,238.14
3/10/2021,234.3
3/11/2021,240.8
3/12/2021,231.87
3/15/2021,230.28
3/16/2021,226.93
3/17/2021,233.34
3/18/2021,236.43
3/19/2021,239.79
3/22/2021,237.12
3/23/2021,237.67
3/24/2021,229.59
3/25/2021,222.72
3/26/2021,227.26
3/29/2021,231.86
3/30/2021,229.25
3/31/2021,226.73
4/1/2021,224.36
4/5/2021,225.3
4/6/2021,230.57
4/7/2021,225.42
4/8/2021,228.24
4/9/2021,223.31
4/12/2021,244.01
4/13/2021,241.89
4/14/2021,239.23
4/15/2021,239.09
4/16/2021,238.69
4/19/2021,234.78
4/20/2021,229.88
4/21/2021,229.44
4/22/2021,229.35
4/23/2021,232.08
4/26/2021,232.7
4/27/2021,235.92
4/28/2021,236.72
4/29/2021,234.18
4/30/2021,230.95
5/3/2021,230.71
5/4/2021,227.9
5/5/2021,226.78
5/6/2021,226.42
5/7/2021,225.31
5/10/2021,219.53
5/11/2021,221.38
5/12/2021,219.9
5/13/2021,206.08
5/14/2021,209.51
5/17/2021,211.05
5/18/2021,213.72
5/19/2021,212.54
5/20/2021,216.99
5/21/2021,211.06
5/24/2021,210.44
5/25/2021,211.13
5/26/2021,211.78
5/27/2021,212.74
5/28/2021,213.96
6/1/2021,219.48
6/2/2021,219.59
6/3/2021,217.04
6/4/2021,219.02
6/7/2021,216.9
6/8/2021,215.82
6/9/2021,213.32
6/10/2021,213.07
6/11/2021,211.64
6/14/2021,213.94
6/15/2021,210.06
6/16/2021,209.32
6/17/2021,211.6
6/18/2021,212.3
6/21/2021,211.06
6/22/2021,211.32
6/23/2021,214.86
6/24/2021,218.38
6/25/2021,228.5
6/28/2021,228.59
6/29/2021,229.44
6/30/2021,226.78
7/1/2021,221.87
7/2/2021,217.75
7/6/2021,211.6
7/7/2021,208
7/8/2021,199.85
7/9/2021,205.94
7/12/2021,205.48
7/13/2021,209.51
7/14/2021,211.5
7/15/2021,214.76
7/16/2021,212.1
7/19/2021,208.91
7/20/2021,210.59
7/21/2021,211.08
7/22/2021,214.04
7/23/2021,206.53
7/26/2021,191.76
7/27/2021,186.07
7/28/2021,196.01
7/29/2021,197.54
7/30/2021,195.19
8/2/2021,200.09
8/3/2021,197.38
8/4/2021,200.71
8/5/2021,199.28
8/6/2021,196.39
8/9/2021,195.25
8/10/2021,195.73
8/11/2021,194.86
8/12/2021,191.66
8/13/2021,188.62
8/16/2021,182.71
8/17/2021,173.73
8/18/2021,172.35
8/19/2021,160.55
8/20/2021,157.96
8/23/2021,161.06
8/24/2021,171.7
8/25/2021,169.1
8/26/2021,165.24
8/27/2021,159.47
8/30/2021,162.29
8/31/2021,166.99
9/1/2021,173.28
9/2/2021,172
9/3/2021,170.3
9/7/2021,175.16
9/8/2021,170.71
9/9/2021,167.32
9/10/2021,168.1
9/13/2021,165.41
9/14/2021,160.15
9/15/2021,157.86
9/16/2021,156.26
9/17/2021,160.05
9/20/2021,151.49
9/21/2021,150.18
9/22/2021,151.89
9/23/2021,151.19
9/24/2021,145.08
9/27/2021,150.18
9/28/2021,152.39
9/29/2021,147.58
9/30/2021,148.05
10/1/2021,144.2
10/4/2021,139.63
10/5/2021,143.14
10/6/2021,144.1
10/7/2021,156
10/8/2021,161.52
10/11/2021,163.95
10/12/2021,163
10/13/2021,167.4
10/14/2021,166.78
10/15/2021,168
10/18/2021,166.82
10/19/2021,177
10/20/2021,177.18
10/21/2021,177.42
10/22/2021,177.7
10/25/2021,176.17
10/26/2021,169.99
10/27/2021,169.23
10/28/2021,169.79
10/29/2021,164.94
11/1/2021,170.17
11/2/2021,162.9
11/3/2021,166.24
11/4/2021,164.79
11/5/2021,158.73
11/8/2021,162.16
11/9/2021,160.19
11/10/2021,163.97
11/11/2021,167.85
11/12/2021,166.81
11/15/2021,166.54
11/16/2021,168.43
11/17/2021,161.58
11/18/2021,143.6
11/19/2021,140.34
11/22/2021,136.62
11/23/2021,133.66
11/24/2021,136.52
11/26/2021,133.35
11/29/2021,131.61
11/30/2021,127.53
12/1/2021,122.49
12/2/2021,122
12/3/2021,111.96
12/6/2021,123.6
12/7/2021,125.54
12/8/2021,125.08
12/9/2021,123.91
12/10/2021,125.06
12/13/2021,122.24
12/14/2021,126.58
12/15/2021,122.47
12/16/2021,120.25
12/17/2021,122.1
12/20/2021,115
12/21/2021,122.98
12/22/2021,117.81
12/23/2021,118.66
12/27/2021,116.59
12/28/2021,114.8
12/29/2021,112.09
12/30/2021,122.99
12/31/2021,118.79
1/3/2022,120.38
1/4/2022,119.56
1/5/2022,121.16
1/6/2022,126.63
1/7/2022,129.81
1/10/2022,128.3
1/11/2022,132.19
1/12/2022,137.41
1/13/2022,131.37
1/14/2022,131.57
1/18/2022,128.6
1/19/2022,127.74
1/20/2022,131.03
1/21/2022,123.23
1/24/2022,120.37
1/25/2022,119.14
1/26/2022,113.37
1/27/2022,111.79
1/28/2022,115.23
1/31/2022,125.79
2/1/2022,127.22
2/2/2022,122.88
2/3/2022,123.47
2/4/2022,122.22
2/7/2022,114.82
2/8/2022,121.9
2/9/2022,126.5
2/10/2022,123.98
2/11/2022,122.25
2/14/2022,121.92
2/15/2022,126.24
2/16/2022,125.56
2/17/2022,124.43
2/18/2022,118.99
2/22/2022,112.93
2/23/2022,109.72
2/24/2022,108.93
2/25/2022,107.94
2/28/2022,105.19
3/1/2022,107.09
3/2/2022,105.42
3/3/2022,102.05
3/4/2022,100.6
3/7/2022,98.66
3/8/2022,97.5
3/9/2022,100.93
3/10/2022,92.92
3/11/2022,86.71
3/14/2022,77.76
3/15/2022,76.76
3/16/2022,104.98
3/17/2022,100.37
3/18/2022,108.3
3/21/2022,103.59
3/22/2022,114.99
3/23/2022,117.24
3/24/2022,115.15
3/25/2022,112.99
3/28/2022,115.09
3/29/2022,116.71
3/30/2022,116.58
3/31/2022,108.8
4/1/2022,110.2
4/4/2022,117.5
4/5/2022,111
4/6/2022,107.68
4/7/2022,104.27
4/8/2022,103.53
4/11/2022,101.55
4/12/2022,99.75
4/13/2022,100.03
4/14/2022,95.49
4/18/2022,94.71
4/19/2022,93.5
4/20/2022,89.41
4/21/2022,85.99
4/22/2022,86.49
4/25/2022,85.84
4/26/2022,83.99
4/27/2022,88.32
4/28/2022,90.91
4/29/2022,97.09
5/2/2022,101.21
5/3/2022,100.38
5/4/2022,101.41
5/5/2022,94.64
5/6/2022,90.05
5/9/2022,84.84
5/10/2022,84.57
5/11/2022,81.73
5/12/2022,81.09
5/13/2022,87.99
5/16/2022,86.48
5/17/2022,91.99
5/18/2022,87.31
5/19/2022,87.69
5/20/2022,86.79
5/23/2022,87.23
5/24/2022,82.47
5/25/2022,82.31
5/26/2022,94.48
5/27/2022,93.41
5/31/2022,96.05
6/1/2022,93.38
6/2/2022,97.5
6/3/2022,93.21
6/6/2022,99.01
6/7/2022,104.32
6/8/2022,119.62
6/9/2022,109.9
6/10/2022,109.84
6/13/2022,98.52
6/14/2022,105.23
