Date,Close
12/18/2018,77.57
12/19/2018,74.75
12/20/2018,73.04
12/21/2018,68.87
12/24/2018,67.2
12/26/2018,73.55
12/27/2018,73.08
12/28/2018,73.9
12/31/2018,75.1
1/2/2019,76.96
1/3/2019,75.01
1/4/2019,78.77
1/7/2019,81.48
1/8/2019,82.83
1/9/2019,82.97
1/10/2019,82.81
1/11/2019,82.03
1/14/2019,80.86
1/15/2019,83.73
1/16/2019,84.19
1/17/2019,84.66
1/18/2019,84.81
1/22/2019,81.61
1/23/2019,82
1/24/2019,82.75
1/25/2019,83.53
1/28/2019,81.89
1/29/2019,79.69
1/30/2019,83.52
1/31/2019,85.94
2/1/2019,81.31
2/4/2019,81.67
2/5/2019,82.94
2/6/2019,82.01
2/7/2019,80.72
2/8/2019,79.41
2/11/2019,79.55
2/12/2019,81.9
2/13/2019,82
2/14/2019,81.13
2/15/2019,80.4
2/19/2019,81.38
2/20/2019,81.11
2/21/2019,80.97
2/22/2019,81.58
2/25/2019,81.65
2/26/2019,81.82
2/27/2019,82.05
2/28/2019,81.99
3/1/2019,83.59
3/4/2019,84.81
3/5/2019,84.62
3/6/2019,83.45
3/7/2019,81.3
3/8/2019,81.04
3/11/2019,83.53
3/12/2019,83.66
3/13/2019,84.54
3/14/2019,84.31
3/15/2019,85.62
3/18/2019,87.11
3/19/2019,88.09
3/20/2019,89.86
3/21/2019,90.96
3/22/2019,88.24
3/25/2019,88.71
3/26/2019,89.19
3/27/2019,88.29
3/28/2019,88.67
3/29/2019,89.04
4/1/2019,90.71
4/2/2019,90.7
4/3/2019,91.04
4/4/2019,90.94
4/5/2019,91.86
4/8/2019,92.49
4/9/2019,91.79
4/10/2019,92.37
4/11/2019,92.2
4/12/2019,92.15
4/15/2019,92.24
4/16/2019,93.15
4/17/2019,93.24
4/18/2019,93.08
4/22/2019,94.37
4/23/2019,96.19
4/24/2019,95.09
4/25/2019,95.11
4/26/2019,97.53
4/29/2019,96.92
4/30/2019,96.33
5/1/2019,95.58
5/2/2019,95.04
5/3/2019,98.12
5/6/2019,97.53
5/7/2019,96.05
5/8/2019,95.89
5/9/2019,94.99
5/10/2019,94.5
5/13/2019,91.13
5/14/2019,92.01
5/15/2019,93.56
5/16/2019,95.38
5/17/2019,93.45
5/20/2019,92.95
5/21/2019,92.88
5/22/2019,92.98
5/23/2019,90.77
5/24/2019,91.16
5/28/2019,91.82
5/29/2019,90.96
5/30/2019,90.82
5/31/2019,88.75
6/3/2019,84.63
6/4/2019,86.48
6/5/2019,86.93
6/6/2019,87.72
6/7/2019,90.2
6/10/2019,93.03
6/11/2019,93.19
6/12/2019,92.77
6/13/2019,93.52
6/14/2019,93.48
6/17/2019,94.3
6/18/2019,95.07
6/19/2019,95.44
6/20/2019,95.91
6/21/2019,95.57
6/24/2019,95.7
6/25/2019,93.91
6/26/2019,94.89
6/27/2019,95.21
6/28/2019,94.68
7/1/2019,96.11
7/2/2019,96.72
7/3/2019,96.95
7/5/2019,97.15
7/8/2019,97.62
7/9/2019,99.42
7/10/2019,100.87
7/11/2019,100.05
7/12/2019,100.55
7/15/2019,101.05
7/16/2019,100.5
7/17/2019,99.6
7/18/2019,98.9
7/19/2019,98.23
7/22/2019,99.28
7/23/2019,99.72
7/24/2019,100.04
7/25/2019,98.69
7/26/2019,97.15
7/29/2019,95.62
7/30/2019,94.93
7/31/2019,93.34
8/1/2019,92.77
8/2/2019,91.16
8/5/2019,88.26
8/6/2019,89.39
8/7/2019,89.67
8/8/2019,91.64
8/9/2019,90.38
8/12/2019,89.25
8/13/2019,91.22
8/14/2019,88.15
8/15/2019,88.81
8/16/2019,89.63
8/19/2019,90.81
8/20/2019,90.07
8/21/2019,91.18
8/22/2019,90.28
8/23/2019,87.48
8/26/2019,88.44
8/27/2019,1761.83
8/28/2019,88.21
8/29/2019,89.32
8/30/2019,88.81
9/3/2019,89.49
9/4/2019,90.03
9/5/2019,92.04
9/6/2019,91.68
9/9/2019,91.57
9/10/2019,91.03
9/11/2019,91.15
9/12/2019,92.18
9/13/2019,91.97
9/16/2019,90.39
9/17/2019,91.13
9/18/2019,90.87
9/19/2019,91.08
9/20/2019,89.71
9/23/2019,89.27
9/24/2019,87.08
9/25/2019,88.42
9/26/2019,86.99
9/27/2019,86.27
9/30/2019,1735.91
10/1/2019,86.78
10/2/2019,85.66
10/3/2019,86.22
10/4/2019,86.98
10/7/2019,86.63
10/8/2019,85.28
10/9/2019,86.1
10/10/2019,86.01
10/11/2019,86.6
10/14/2019,86.82
10/15/2019,88.37
10/16/2019,88.87
10/17/2019,89.37
10/18/2019,87.88
10/21/2019,89.28
10/22/2019,88.29
10/23/2019,88.11
10/24/2019,89.04
10/25/2019,88.07
10/28/2019,88.85
10/29/2019,88.14
10/30/2019,89
10/31/2019,88.83
11/1/2019,89.57
11/4/2019,90.23
11/5/2019,90.09
11/6/2019,89.79
11/7/2019,89.41
11/8/2019,89.29
11/11/2019,88.58
11/12/2019,88.9
11/13/2019,87.66
11/14/2019,87.73
11/15/2019,86.97
11/18/2019,87.63
11/19/2019,87.64
11/20/2019,87.28
11/21/2019,86.74
11/22/2019,87.29
11/25/2019,88.69
11/26/2019,89.85
11/27/2019,90.93
11/29/2019,90.04
12/2/2019,89.08
12/3/2019,88.5
12/4/2019,88.03
12/5/2019,87.02
12/6/2019,87.58
12/9/2019,87.48
12/10/2019,86.96
12/11/2019,87.44
12/12/2019,88.02
12/13/2019,88.05
12/16/2019,88.46
12/17/2019,89.53
12/18/2019,89.2
12/19/2019,89.61
12/20/2019,89.33
12/23/2019,89.65
12/24/2019,89.46
12/26/2019,93.44
12/27/2019,93.49
12/30/2019,92.34
12/31/2019,92.39
1/2/2020,94.9
1/3/2020,93.75
1/6/2020,95.14
1/7/2020,95.34
1/8/2020,94.6
1/9/2020,95.05
1/10/2020,94.16
1/13/2020,94.57
1/14/2020,93.47
1/15/2020,93.1
1/16/2020,93.9
1/17/2020,93.24
1/21/2020,94.6
1/22/2020,94.37
1/23/2020,94.23
1/24/2020,93.08
1/27/2020,91.42
1/28/2020,92.66
1/29/2020,92.9
1/30/2020,93.53
1/31/2020,100.44
2/3/2020,100.21
2/4/2020,102.48
2/5/2020,101.99
2/6/2020,102.51
2/7/2020,103.96
2/10/2020,106.7
2/11/2020,107.54
2/12/2020,108
2/13/2020,107.49
2/14/2020,106.74
2/18/2020,107.78
2/19/2020,108.51
2/20/2020,107.66
2/21/2020,104.8
2/24/2020,100.46
2/25/2020,98.64
2/26/2020,98.98
2/27/2020,94.22
2/28/2020,94.19
3/2/2020,97.7
3/3/2020,95.45
3/4/2020,98.79
3/5/2020,96.2
3/6/2020,95.05
3/9/2020,90.03
3/10/2020,94.59
3/11/2020,91.04
3/12/2020,83.83
3/13/2020,89.25
3/16/2020,84.46
3/17/2020,90.39
3/18/2020,91.5
3/19/2020,94.05
3/20/2020,92.3
3/23/2020,95.14
3/24/2020,97.01
3/25/2020,94.29
3/26/2020,97.77
3/27/2020,95.01
3/30/2020,98.2
3/31/2020,97.49
4/1/2020,95.39
4/2/2020,95.94
4/3/2020,95.33
4/6/2020,99.88
4/7/2020,100.58
4/8/2020,102.15
4/9/2020,102.14
4/13/2020,108.44
4/14/2020,114.17
4/15/2020,115.38
4/16/2020,120.41
4/17/2020,118.75
4/20/2020,119.68
4/21/2020,116.41
4/22/2020,118.17
4/23/2020,119.97
4/24/2020,120.51
4/27/2020,118.8
4/28/2020,115.7
4/29/2020,118.64
4/30/2020,123.7
5/1/2020,114.3
5/4/2020,115.8
5/5/2020,115.89
5/6/2020,117.56
5/7/2020,118.38
5/8/2020,118.98
5/11/2020,120.45
5/12/2020,117.85
5/13/2020,118.4
5/14/2020,119.44
5/15/2020,120.49
5/18/2020,121.31
5/19/2020,122.47
5/20/2020,124.9
5/21/2020,122.34
5/22/2020,121.84
5/26/2020,121.09
5/27/2020,120.52
5/28/2020,120.06
5/29/2020,122.12
6/1/2020,123.55
6/2/2020,123.62
6/3/2020,123.92
6/4/2020,123.03
6/5/2020,124.15
6/8/2020,126.2
6/9/2020,130.04
6/10/2020,132.37
6/11/2020,127.9
6/12/2020,127.25
6/15/2020,128.63
6/16/2020,130.76
6/17/2020,132.05
6/18/2020,132.7
6/19/2020,133.75
6/22/2020,135.69
6/23/2020,138.22
6/24/2020,136.72
6/25/2020,137.73
6/26/2020,134.64
6/29/2020,134.02
6/30/2020,137.94
7/1/2020,143.94
7/2/2020,144.51
7/6/2020,152.85
7/7/2020,150.01
7/8/2020,154.06
7/9/2020,159.13
7/10/2020,160
7/13/2020,155.2
7/14/2020,154.2
7/15/2020,150.44
7/16/2020,150
7/17/2020,148.1
7/20/2020,159.84
7/21/2020,156.91
7/22/2020,155
7/23/2020,149.33
7/24/2020,150.45
7/27/2020,152.76
7/28/2020,150.02
7/29/2020,151.68
7/30/2020,152.59
7/31/2020,158.23
8/3/2020,155.59
8/4/2020,156.94
8/5/2020,160.25
8/6/2020,161.25
8/7/2020,158.37
8/10/2020,157.41
8/11/2020,154.03
8/12/2020,158.11
8/13/2020,158.05
8/14/2020,157.4
8/17/2020,159.12
8/18/2020,165.62
8/19/2020,163.02
8/20/2020,164.87
8/21/2020,164.24
8/24/2020,165.37
8/25/2020,167.32
8/26/2020,172.09
8/27/2020,170
8/28/2020,170.09
8/31/2020,172.55
9/1/2020,174.96
9/2/2020,176.57
9/3/2020,168.4
9/4/2020,164.73
9/8/2020,157.49
9/9/2020,163.43
9/10/2020,158.76
9/11/2020,155.81
9/14/2020,155.15
9/15/2020,157.81
9/16/2020,153.91
9/17/2020,150.44
9/18/2020,147.75
9/21/2020,148.02
9/22/2020,156.45
9/23/2020,149.99
9/24/2020,150.99
9/25/2020,154.76
9/28/2020,158.7
9/29/2020,157.24
9/30/2020,157.44
10/1/2020,161.06
10/2/2020,156.25
10/5/2020,159.96
10/6/2020,155
10/7/2020,159.78
10/8/2020,159.53
10/9/2020,164.33
10/12/2020,172.15
10/13/2020,172.18
10/14/2020,168.19
10/15/2020,166.93
10/16/2020,163.64
10/19/2020,160.36
10/20/2020,160.85
10/21/2020,159.25
10/22/2020,158.82
10/23/2020,160.22
10/26/2020,160.35
10/27/2020,164.32
10/28/2020,158.14
10/29/2020,160.55
10/30/2020,151.81
11/2/2020,150.22
11/3/2020,152.42
11/4/2020,162.06
11/5/2020,166.1
11/6/2020,165.57
11/9/2020,157.19
11/10/2020,151.75
11/11/2020,156.87
11/12/2020,155.51
11/13/2020,156.44
11/16/2020,156.55
11/17/2020,156.78
11/18/2020,155.27
11/19/2020,155.85
11/20/2020,154.97
11/23/2020,154.92
11/24/2020,155.9
11/25/2020,159.25
11/27/2020,159.77
11/30/2020,158.4
12/1/2020,161
12/2/2020,160.18
12/3/2020,159.34
12/4/2020,158.13
12/7/2020,157.9
12/8/2020,158.86
12/9/2020,155.21
12/10/2020,155.07
12/11/2020,155.82
12/14/2020,157.85
12/15/2020,158.26
12/16/2020,162.05
12/17/2020,161.8
12/18/2020,160.08
12/21/2020,160.31
12/22/2020,160.33
12/23/2020,159.26
12/24/2020,158.63
12/28/2020,164.2
12/29/2020,166.1
12/30/2020,164.29
12/31/2020,162.85
1/4/2021,159.33
1/5/2021,160.93
1/6/2021,156.92
1/7/2021,158.11
1/8/2021,159.14
1/11/2021,155.71
1/12/2021,156.04
1/13/2021,158.29
1/14/2021,156.37
1/15/2021,155.21
1/19/2021,156.04
1/20/2021,163.17
1/21/2021,165.35
1/22/2021,164.61
1/25/2021,164.7
1/26/2021,166.31
1/27/2021,161.63
1/28/2021,161.88
1/29/2021,160.31
2/1/2021,167.14
2/2/2021,169
2/3/2021,165.63
2/4/2021,166.55
2/5/2021,167.61
2/8/2021,166.15
2/9/2021,165.25
2/10/2021,164.33
2/11/2021,163.11
2/12/2021,163.89
2/16/2021,163.45
2/17/2021,165.43
2/18/2021,166.41
2/19/2021,162.5
2/22/2021,159.04
2/23/2021,159.73
2/24/2021,157.98
2/25/2021,152.86
2/26/2021,154.65
3/1/2021,157.31
3/2/2021,154.73
3/3/2021,150.25
3/4/2021,148.88
3/5/2021,150.02
3/8/2021,147.6
3/9/2021,153.14
3/10/2021,152.88
3/11/2021,155.68
3/12/2021,154.47
3/15/2021,154.08
3/16/2021,154.59
3/17/2021,156.79
3/18/2021,151.4
3/19/2021,153.75
3/22/2021,155.54
3/23/2021,156.88
3/24/2021,154.35
3/25/2021,152.31
3/26/2021,152.6
3/29/2021,153.79
3/30/2021,152.76
3/31/2021,154.7
4/1/2021,158.05
4/5/2021,161.34
4/6/2021,161.19
4/7/2021,163.97
4/8/2021,164.97
4/9/2021,168.61
4/12/2021,168.97
4/13/2021,170
4/14/2021,166.65
4/15/2021,168.95
4/16/2021,169.97
4/19/2021,168.6
4/20/2021,166.73
4/21/2021,168.1
4/22/2021,165.45
4/23/2021,167.04
4/26/2021,170.45
4/27/2021,170.87
4/28/2021,172.93
4/29/2021,173.57
4/30/2021,173.37
5/3/2021,169.32
5/4/2021,165.59
5/5/2021,163.53
5/6/2021,165.32
5/7/2021,164.58
5/10/2021,159.52
5/11/2021,161.2
5/12/2021,157.6
5/13/2021,158.07
5/14/2021,161.15
5/17/2021,163.52
5/18/2021,161.61
5/19/2021,161.59
5/20/2021,162.38
5/21/2021,160.15
5/24/2021,162.25
5/25/2021,162.95
5/26/2021,163.26
5/27/2021,161.51
5/28/2021,161.15
6/1/2021,160.93
6/2/2021,161.7
6/3/2021,159.35
6/4/2021,160.31
6/7/2021,159.9
6/8/2021,163.21
6/9/2021,164.06
6/10/2021,167.48
6/11/2021,167.34
6/14/2021,169.19
6/15/2021,169.16
6/16/2021,170.76
6/17/2021,174.46
6/18/2021,174.35
6/21/2021,172.7
6/22/2021,175.27
6/23/2021,175.19
6/24/2021,172.45
6/25/2021,170.07
6/28/2021,172.19
6/29/2021,172.41
6/30/2021,172.01
7/1/2021,171.65
7/2/2021,175.55
7/6/2021,183.79
7/7/2021,184.83
7/8/2021,186.57
7/9/2021,185.97
7/12/2021,185.93
7/13/2021,183.87
7/14/2021,184.08
7/15/2021,181.56
7/16/2021,178.68
7/19/2021,177.48
7/20/2021,178.66
7/21/2021,179.26
7/22/2021,181.9
7/23/2021,182.83
7/26/2021,184.99
7/27/2021,181.32
7/28/2021,181.52
7/29/2021,180
7/30/2021,166.38
8/2/2021,166.57
8/3/2021,168.31
8/4/2021,167.74
8/5/2021,168.8
8/6/2021,167.25
8/9/2021,167.09
8/10/2021,166.03
8/11/2021,164.61
8/12/2021,165.18
8/13/2021,164.7
8/16/2021,164.95
8/17/2021,162.1
8/18/2021,160.06
8/19/2021,159.39
8/20/2021,160
8/23/2021,163.29
8/24/2021,165.29
8/25/2021,164.96
8/26/2021,165.8
8/27/2021,167.48
8/30/2021,171.08
8/31/2021,173.54
9/1/2021,173.95
9/2/2021,173.16
9/3/2021,173.9
9/7/2021,175.46
9/8/2021,176.28
9/9/2021,174.21
9/10/2021,173.46
9/13/2021,172.86
9/14/2021,172.5
9/15/2021,173.79
9/16/2021,174.41
9/17/2021,173.13
9/20/2021,167.79
9/21/2021,167.18
9/22/2021,169
9/23/2021,170.8
9/24/2021,171.28
9/27/2021,170.29
9/28/2021,165.8
9/29/2021,165.06
9/30/2021,164.25
10/1/2021,164.16
10/4/2021,159.49
10/5/2021,161.05
10/6/2021,163.1
10/7/2021,165.12
10/8/2021,164.43
10/11/2021,162.32
10/12/2021,162.37
10/13/2021,164.21
10/14/2021,164.99
10/15/2021,170.45
10/18/2021,172.34
10/19/2021,172.21
10/20/2021,170.75
10/21/2021,171.75
10/22/2021,166.78
10/25/2021,166.02
10/26/2021,168.8
10/27/2021,169.62
10/28/2021,172.33
10/29/2021,168.62
11/1/2021,165.91
11/2/2021,165.64
11/3/2021,169.2
11/4/2021,173.85
11/5/2021,175.95
11/8/2021,174.45
11/9/2021,178.81
11/10/2021,174.1
11/11/2021,173.63
11/12/2021,176.26
11/15/2021,177.28
11/16/2021,177.04
11/17/2021,177.45
11/18/2021,184.8
11/19/2021,183.83
11/22/2021,178.63
11/23/2021,179
11/24/2021,179.02
11/26/2021,175.23
11/29/2021,178.08
11/30/2021,175.35
12/1/2021,172.19
12/2/2021,171.87
12/3/2021,169.49
12/6/2021,171.37
12/7/2021,176.16
12/8/2021,176.16
12/9/2021,174.17
12/10/2021,172.21
12/13/2021,169.57
12/14/2021,169.09
12/15/2021,173.32
12/16/2021,168.87
12/17/2021,170.02
12/20/2021,167.08
12/21/2021,170.42
12/22/2021,171.04
12/23/2021,171.07
12/27/2021,169.67
12/28/2021,170.66
12/29/2021,169.2
12/30/2021,168.64
12/31/2021,166.72
1/3/2022,170.4
1/4/2022,167.52
1/5/2022,164.36
1/6/2022,163.25
1/7/2022,162.55
1/10/2022,161.49
1/11/2022,165.36
1/12/2022,165.21
1/13/2022,161.21
1/14/2022,162.14
1/18/2022,158.92
1/19/2022,156.3
1/20/2022,151.67
1/21/2022,142.64
1/24/2022,144.54
1/25/2022,139.99
1/26/2022,138.87
1/27/2022,139.64
1/28/2022,143.98
1/31/2022,149.57
2/1/2022,151.19
2/2/2022,150.61
2/3/2022,138.85
2/4/2022,157.64
2/7/2022,157.94
2/8/2022,161.41
2/9/2022,161.19
2/10/2022,159
2/11/2022,153.29
2/14/2022,155.17
2/15/2022,156.51
2/16/2022,158.1
2/17/2022,154.65
2/18/2022,152.6
2/22/2022,150.2
2/23/2022,144.83
2/24/2022,151.36
2/25/2022,153.79
2/28/2022,153.56
3/1/2022,151.14
3/2/2022,152.05
3/3/2022,147.9
3/4/2022,145.64
3/7/2022,137.45
3/8/2022,136.01
3/9/2022,139.28
3/10/2022,146.82
3/11/2022,145.52
3/14/2022,141.85
3/15/2022,147.37
3/16/2022,153.1
3/17/2022,157.24
3/18/2022,161.25
3/21/2022,161.49
3/22/2022,164.89
3/23/2022,163.41
3/24/2022,163.65
3/25/2022,164.77
3/28/2022,168.99
3/29/2022,169.32
3/30/2022,166.3
3/31/2022,163
4/1/2022,163.56
4/4/2022,168.35
4/5/2022,164.06
4/6/2022,158.76
4/7/2022,157.78
4/8/2022,154.46
4/11/2022,151.12
4/12/2022,150.79
4/13/2022,155.54
4/14/2022,151.71
4/18/2022,152.79
4/19/2022,158.12
4/20/2022,154
4/21/2022,148.3
4/22/2022,144.35
4/25/2022,146.07
4/26/2022,139.39
4/27/2022,138.17
4/28/2022,144.6
4/29/2022,124.28
5/2/2022,124.5
5/3/2022,124.25
5/4/2022,125.93
5/5/2022,116.41
5/6/2022,114.77
5/9/2022,108.79
5/10/2022,108.86
5/11/2022,105.37
5/12/2022,106.93
5/13/2022,113.06
5/16/2022,110.81
5/17/2022,115.37
5/18/2022,107.11
5/19/2022,107.32
5/20/2022,107.59
5/23/2022,107.56
5/24/2022,104.1
5/25/2022,106.78
5/26/2022,111.08
5/27/2022,115.15
5/31/2022,120.21
6/1/2022,121.68
6/2/2022,125.51
6/3/2022,122.35
